id,vel_x,vel_y,x,y,z
134,-1.966643044001,10.815503806237,134,100,0
135,-2.0020923968251,10.400134828809,135,100,0
136,-2.0356930966083,9.9644467869715,136,100,0
137,-2.0674192539437,9.5081660643897,137,100,0
138,-2.0972469044584,9.031077403211,138,100,0
139,-2.1251537642856,8.5330274340331,139,100,0
140,-2.1511189629943,8.0139280230661,140,100,0
141,-2.1751227569233,7.4737594429029,141,100,0
142,-2.1971462264173,6.9125733770033,142,100,0
143,-2.2171709607284,6.3304957706874,143,100,0
144,-2.2351787342108,5.7277295427464,144,100,0
145,-2.2511511775201,5.1045571743015,145,100,0
146,-2.2650694483587,4.4613431961641,146,100,0
147,-2.2769139073197,3.7985366002388,147,100,0
148,-2.2866638049678,3.1166732018953,148,100,0
149,-2.294296986958,2.4163779793634,149,100,0
150,-2.2997896253637,1.6983674116107,150,100,0
151,-2.3031159852388,0.96345181927531,151,100,0
152,-2.3042482290009,0.21253768753268,152,100,0
153,-2.3031562426803,-0.55337000970149,153,100,0
154,-2.2998074742179,-1.3331652674373,154,100,0
155,-2.2941668368229,-2.125638049609,155,100,0
156,-2.2861967301471,-2.9294710780287,156,100,0
157,-2.2758571408754,-3.7432367286848,157,100,0
158,-2.2631057845346,-4.5653938527637,158,100,0
159,-2.247898314606,-5.3942842856124,159,100,0
160,-2.2301886259833,-6.2281290243636,160,100,0
161,-2.2099292585521,-7.0650240987243,161,100,0
162,-2.1870719035284,-7.9029361314623,162,100,0
163,-2.1615680165577,-8.7396975705379,163,100,0
164,-2.1333695422874,-9.573001568967,164,100,0
165,-2.1024297548805,-10.400396487552,165,100,0
166,-2.0687042173293,-11.219279987759,166,100,0
167,-2.0321518619533,-12.026892678318,167,100,0
168,-1.9927361942968,-12.82031127387,168,100,0
169,-1.9504266217381,-13.596441215424,169,100,0
170,-1.9051999070509,-14.352008690526,170,100,0
171,-1.8570417461866,-15.083551977249,171,100,0
172,-1.8059484687521,-15.787412019684,172,100,0
173,-1.7519288590318,-16.459722124516,173,100,0
174,-1.6950060949361,-17.096396647063,174,100,0
175,-1.635219802322,-17.693118513078,175,100,0
176,-1.5726282228091,-18.245325400026,176,100,0
177,-1.5073104934584,-18.748194374575,177,100,0
178,-1.4393690378329,-19.196624758489,178,100,0
179,-1.3689320712079,-19.585218983184,179,100,0
180,-1.2961562269009,-19.908261187595,180,100,0
181,-1.2212293158405,-20.159693321472,181,100,0
182,-1.1443732385489,-20.333088545047,182,100,0
183,-1.0658470788152,-20.421621790224,183,100,0
184,-0.98595041995872,-20.418037475601,184,100,0
185,-0.90502693924956,-20.314614575071,185,100,0
186,-0.82346835612223,-20.103129623368,186,100,0
187,-0.74171883650843,-19.774818849487,187,100,0
188,-0.66027998625693,-19.32034166268,188,100,0
189,-0.57971660348946,-18.729749263314,189,100,0
190,-0.500663392232,-17.992464812552,190,100,0
191,-0.42383287412557,-17.097285463436,191,100,0
192,-0.35002472649274,-16.032423377552,192,100,0
193,-0.28013669283646,-14.785611436489,193,100,0
194,-0.21517689105782,-13.344313619974,194,100,0
195,-0.15627665340177,-11.696090371252,195,100,0
196,-0.10470107618938,-9.8291735371105,196,100,0
197,-0.061854208280652,-7.7332359821863,197,100,0
198,-0.029243934769853,-5.4001420466083,198,100,0
199,-0.0086448767704247,-2.8240342556126,199,100,0
200,0,0,200,100,0
